Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Unused
1681790400000,2079.70000000,2083.58000000,2077.78000000,2082.91000000,6942.74970000,1681793999999,14447835.05821400,11769,3905.20670000,8126910.78403400,0
1681794000000,2082.91000000,2092.77000000,2082.90000000,2088.90000000,17264.95160000,1681797599999,36047657.31711100,26255,9271.91230000,19357999.20518700,0
1681797600000,2088.91000000,2107.00000000,2088.90000000,2104.65000000,26989.34950000,1681801199999,56651060.68546100,40373,15393.99110000,32313322.28267200,0
1681801200000,2104.65000000,2110.61000000,2098.62000000,2100.28000000,17763.84790000,1681804799999,37355299.10548800,34175,8379.16780000,17622701.02317700,0
1681804800000,2100.28000000,2103.17000000,2095.26000000,2096.57000000,13100.74770000,1681808399999,27501406.86947400,20856,5465.23120000,11471763.62731000,0
1681808400000,2096.57000000,2109.97000000,2094.18000000,2105.37000000,17084.97280000,1681811999999,35928793.24391800,25129,9566.83370000,20117049.91349200,0
1681812000000,2105.36000000,2106.11000000,2102.48000000,2102.65000000,13272.68440000,1681815599999,27934603.47014500,17075,6339.21240000,13341598.72357900,0
1681815600000,2102.64000000,2125.00000000,2100.73000000,2117.80000000,30651.73880000,1681819199999,64799879.22067400,45043,15751.64200000,33298079.93720900,0
1681819200000,2117.80000000,2120.98000000,2107.30000000,2110.04000000,23079.86560000,1681822799999,48795675.32704100,33004,10968.23760000,23189206.25307000,0
1681822800000,2110.05000000,2114.90000000,2104.37000000,2111.83000000,17646.89410000,1681826399999,37244202.64889700,26112,8612.23690000,18177866.72994800,0
1681826400000,2111.84000000,2112.20000000,2089.94000000,2097.96000000,27820.61200000,1681829999999,58428555.60042100,38547,12057.78840000,25323747.51277800,0
1681830000000,2097.96000000,2100.53000000,2088.12000000,2095.50000000,19003.47120000,1681833599999,39809309.98943800,31071,8499.02800000,17804831.06589600,0
1681833600000,2095.49000000,2100.51000000,2092.45000000,2095.36000000,14266.73800000,1681837199999,29918290.44501300,21001,6730.28130000,14114066.81795300,0
1681837200000,2095.35000000,2097.89000000,2073.66000000,2075.37000000,27073.37620000,1681840799999,56494311.50572900,35031,12846.28020000,26810341.14812700,0
1681840800000,2075.38000000,2088.17000000,2069.91000000,2079.58000000,30931.44570000,1681844399999,64251779.36036100,40581,15176.45390000,31525641.30533400,0
1681844400000,2079.57000000,2084.98000000,2076.72000000,2081.02000000,9924.58770000,1681847999999,20648595.88659700,17645,4799.26880000,9984899.21635300,0
1681848000000,2081.01000000,2097.40000000,2074.16000000,2093.36000000,15979.94470000,1681851599999,33332692.42269600,23384,8415.61300000,17557495.72564100,0
1681851600000,2093.35000000,2095.95000000,2086.30000000,2093.04000000,8289.95070000,1681855199999,17330140.42477100,16061,4244.50590000,8874658.29493200,0
1681855200000,2093.05000000,2094.53000000,2089.12000000,2092.50000000,8387.99110000,1681858799999,17542406.37781700,15464,4258.79600000,8906391.37500200,0
1681858800000,2092.49000000,2107.96000000,2090.61000000,2103.50000000,12012.59550000,1681862399999,25214046.42360800,21256,6980.59870000,14650762.22320700,0
1681862400000,2103.51000000,2104.60000000,2094.49000000,2098.26000000,11422.13830000,1681865999999,23980705.25940800,18617,5084.16360000,10673251.48116100,0
1681866000000,2098.26000000,2100.08000000,2094.52000000,2095.12000000,8289.36210000,1681869599999,17391165.50785700,16748,4157.28450000,8722011.50756800,0
1681869600000,2095.12000000,2096.63000000,2089.00000000,2092.17000000,8147.11590000,1681873199999,17046425.73581400,17403,3443.24720000,7204358.45789100,0
1681873200000,2092.17000000,2096.98000000,2087.30000000,2091.46000000,6738.93600000,1681876799999,14101297.28530100,13445,3021.43760000,6322938.51849100,0
1681876800000,2091.46000000,2091.52000000,2082.50000000,2086.25000000,10332.23720000,1681880399999,21563241.63146100,19112,4449.26320000,9284718.87600800,0
1681880400000,2086.25000000,2092.36000000,2084.48000000,2089.18000000,7760.87930000,1681883999999,16205614.71575200,14377,3827.59980000,7992503.74186400,0
1681884000000,2089.19000000,2090.96000000,2067.00000000,2069.64000000,26218.61020000,1681887599999,54450547.47559500,42904,11380.69810000,23634225.66902900,0
1681887600000,2069.64000000,2074.18000000,2065.15000000,2073.91000000,20477.51830000,1681891199999,42407158.64836500,39478,10593.22040000,21938510.01917300,0
1681891200000,2073.91000000,2073.92000000,1966.00000000,1987.49000000,168872.34000000,1681894799999,339076629.33761000,247482,76593.21650000,153692944.74277500,0
1681894800000,1987.50000000,1991.46000000,1968.00000000,1981.05000000,58600.81800000,1681898399999,116218819.08406200,76136,27819.85930000,55181936.18113800,0
1681898400000,1981.05000000,1985.13000000,1962.06000000,1975.42000000,49385.34930000,1681901999999,97502622.62159100,58183,28057.86390000,55385211.88935700,0
1681902000000,1975.43000000,1986.19000000,1970.87000000,1981.44000000,39285.99940000,1681905599999,77721022.68476800,50565,21124.17930000,41787257.00906600,0
1681905600000,1981.45000000,1981.61000000,1969.34000000,1977.83000000,29650.01040000,1681909199999,58569773.74744200,34208,17149.02230000,33863665.34894800,0
1681909200000,1977.83000000,1985.74000000,1973.62000000,1984.52000000,23740.52080000,1681912799999,47033836.26252500,35344,11404.80370000,22594472.98315600,0
1681912800000,1984.53000000,2007.20000000,1984.13000000,1995.00000000,59812.83230000,1681916399999,119372809.53470500,63791,34396.96950000,68665454.98250400,0
1681916400000,1995.01000000,1997.90000000,1973.31000000,1983.41000000,40680.72970000,1681919999999,80864560.20209000,59806,19522.02280000,38797079.12844600,0
1681920000000,1983.41000000,1991.42000000,1978.37000000,1983.83000000,22980.12080000,1681923599999,45612793.84026100,37257,10765.68450000,21366340.09226800,0
1681923600000,1983.82000000,1985.27000000,1964.84000000,1981.12000000,28896.05880000,1681927199999,57080096.14776700,42183,13759.37800000,27176598.69373400,0
1681927200000,1981.11000000,1984.68000000,1972.97000000,1978.88000000,14560.71720000,1681930799999,28815808.94163100,24073,6789.88800000,13436487.02711900,0
1681930800000,1978.88000000,1986.49000000,1976.10000000,1980.54000000,10650.53080000,1681934399999,21103485.19484900,20626,5179.96770000,10262544.76395400,0
1681934400000,1980.54000000,1987.99000000,1973.07000000,1979.82000000,13878.34030000,1681937999999,27479797.25025100,23264,6434.09360000,12738371.04373900,0
1681938000000,1979.81000000,1980.73000000,1946.91000000,1974.81000000,39988.44950000,1681941599999,78475536.04772100,60301,19084.03760000,37452846.79644800,0
1681941600000,1974.81000000,1976.94000000,1963.27000000,1966.00000000,16081.99080000,1681945199999,31661777.53832000,24883,8296.86060000,16335066.64421700,0
1681945200000,1966.01000000,1966.01000000,1923.03000000,1933.73000000,58937.45480000,1681948799999,114198663.16387400,76663,28892.20240000,55969729.91800100,0
1681948800000,1933.74000000,1952.89000000,1927.39000000,1946.69000000,39364.81540000,1681952399999,76268849.19522200,47973,22878.98740000,44307138.91852000,0
1681952400000,1946.69000000,1954.48000000,1939.00000000,1951.05000000,21187.29250000,1681955999999,41252742.09280500,28742,11572.79790000,22533092.12387100,0
1681956000000,1951.05000000,1952.53000000,1936.76000000,1938.69000000,19761.33160000,1681959599999,38440448.12333000,27287,9054.53250000,17608639.85339100,0
1681959600000,1938.70000000,1950.07000000,1923.69000000,1949.71000000,25141.22680000,1681963199999,48749144.23924000,37731,13112.33310000,25431039.32820300,0
1681963200000,1949.71000000,1958.57000000,1948.52000000,1952.65000000,19380.60250000,1681966799999,37859306.67053800,27813,9924.55550000,19387525.22187900,0
1681966800000,1952.65000000,1959.54000000,1947.46000000,1953.49000000,15713.81190000,1681970399999,30678608.89911300,21252,8419.79080000,16442067.55235000,0
1681970400000,1953.48000000,1964.56000000,1952.69000000,1953.46000000,18342.27640000,1681973999999,35904524.35023800,30843,9090.34400000,17795569.23152700,0
1681974000000,1953.46000000,1955.08000000,1947.62000000,1948.81000000,14093.97610000,1681977599999,27500044.68342400,25014,6297.97280000,12288147.64168000,0
1681977600000,1948.81000000,1958.58000000,1946.08000000,1950.12000000,17089.08710000,1681981199999,33363876.12617600,25552,8738.04880000,17061655.45364400,0
1681981200000,1950.12000000,1962.88000000,1949.68000000,1956.11000000,21300.58950000,1681984799999,41674521.96017200,23337,9707.45050000,18993544.37927400,0
1681984800000,1956.11000000,1962.11000000,1950.46000000,1953.36000000,20582.78870000,1681988399999,40240466.60966500,26365,8468.95750000,16559711.96841600,0
1681988400000,1953.36000000,1954.30000000,1937.68000000,1939.97000000,21561.28500000,1681991999999,41954497.68056400,31723,9255.75750000,18008611.60408600,0
1681992000000,1939.97000000,1975.88000000,1936.04000000,1971.99000000,56678.04050000,1681995599999,111079825.85705900,65779,29866.00620000,58537261.34533300,0
1681995600000,1972.00000000,1978.99000000,1964.38000000,1972.10000000,32430.59800000,1681999199999,63876674.51372400,40031,13918.12320000,27414006.25896300,0
1681999200000,1972.11000000,1982.99000000,1964.35000000,1968.20000000,32260.23120000,1682002799999,63617869.57007100,39208,12442.87340000,24541864.35654900,0
1682002800000,1968.21000000,1968.89000000,1941.61000000,1945.91000000,36108.90600000,1682006399999,70682318.64502900,50727,18268.86760000,35759751.62707800,0
1682006400000,1945.92000000,1955.50000000,1914.43000000,1937.82000000,55844.58370000,1682009999999,108298023.30556700,79629,27393.17120000,53140082.44066000,0
1682010000000,1937.81000000,1949.41000000,1931.35000000,1935.74000000,30088.80950000,1682013599999,58366860.72007600,44849,14604.28500000,28331325.36626300,0
1682013600000,1935.73000000,1944.66000000,1921.14000000,1933.27000000,36163.65070000,1682017199999,69843195.30548700,50282,17955.47030000,34675618.92801500,0
1682017200000,1933.27000000,1933.75000000,1916.06000000,1927.70000000,32212.78630000,1682020799999,62023055.03524300,48104,14878.50770000,28645866.16104300,0
1682020800000,1927.70000000,1944.39000000,1923.06000000,1938.07000000,21696.90070000,1682024399999,41989609.50602100,32688,11732.08500000,22703120.17874500,0
1682024400000,1938.07000000,1945.92000000,1935.84000000,1942.72000000,11326.27130000,1682027999999,21973656.24323800,21639,5947.13110000,11537587.95441900,0
1682028000000,1942.72000000,1955.02000000,1939.48000000,1943.00000000,17668.26890000,1682031599999,34403388.43132000,26929,9524.79750000,18543083.30859200,0
1682031600000,1943.00000000,1948.28000000,1938.00000000,1942.98000000,9338.11920000,1682035199999,18143465.53607400,16122,4498.96060000,8740666.39196300,0
1682035200000,1942.98000000,1957.27000000,1934.50000000,1947.97000000,24465.15820000,1682038799999,47605468.45074100,36036,12062.23290000,23474718.10840500,0
1682038800000,1947.96000000,1950.32000000,1939.43000000,1941.17000000,12080.73040000,1682042399999,23497726.81585300,19581,5715.18940000,11116867.74441200,0
1682042400000,1941.16000000,1945.43000000,1937.03000000,1945.18000000,9554.21940000,1682045999999,18552125.03096300,17401,4607.56210000,8946649.23631000,0
1682046000000,1945.19000000,1950.06000000,1944.37000000,1945.81000000,9848.75360000,1682049599999,19173024.19452100,15489,5292.86890000,10303678.00993300,0
1682049600000,1945.82000000,1947.51000000,1938.01000000,1938.51000000,9857.78370000,1682053199999,19160672.53782500,14004,4481.58300000,8709952.83600400,0
1682053200000,1938.51000000,1940.07000000,1926.14000000,1927.52000000,21357.29520000,1682056799999,41351670.57329800,25789,10177.35800000,19705100.74698600,0
1682056800000,1927.52000000,1933.25000000,1898.00000000,1908.06000000,70701.12970000,1682060399999,135446991.96238400,69867,35034.57450000,67145660.13814500,0
1682060400000,1908.06000000,1928.82000000,1905.12000000,1928.44000000,44767.67590000,1682063999999,85762285.20851700,46930,20367.87550000,39009263.86984800,0
1682064000000,1928.44000000,1934.22000000,1916.88000000,1920.67000000,26221.13100000,1682067599999,50443356.20029400,31850,13383.47830000,25751747.64481700,0
1682067600000,1920.68000000,1926.37000000,1916.08000000,1921.35000000,13831.03540000,1682071199999,26560640.14498100,19061,6821.86260000,13101343.45440100,0
1682071200000,1921.34000000,1927.13000000,1908.90000000,1912.88000000,16881.37630000,1682074799999,32379929.12894000,24118,8518.36540000,16342349.74535900,0
1682074800000,1912.87000000,1914.97000000,1902.25000000,1909.01000000,24334.84260000,1682078399999,46462162.43938100,31134,11919.81280000,22765029.02433400,0
1682078400000,1909.01000000,1918.50000000,1890.60000000,1916.18000000,37562.58030000,1682081999999,71602277.44085900,46473,18133.20610000,34586013.87872100,0
1682082000000,1916.17000000,1923.61000000,1904.95000000,1907.53000000,27964.01450000,1682085599999,53586096.70361800,37812,14399.33070000,27593475.12606900,0
1682085600000,1907.53000000,1918.32000000,1902.24000000,1907.69000000,23706.65740000,1682089199999,45295037.39228500,34337,11583.61320000,22130955.52021600,0
1682089200000,1907.68000000,1912.57000000,1898.42000000,1903.91000000,29540.67820000,1682092799999,56315197.02716700,37567,17823.31010000,33974854.78163700,0
1682092800000,1903.91000000,1908.60000000,1892.60000000,1899.60000000,27942.60820000,1682096399999,53104113.70837600,37463,13647.26540000,25941052.51575400,0
1682096400000,1899.60000000,1901.95000000,1871.79000000,1881.62000000,58753.71670000,1682099999999,110689277.66726600,64923,28853.21240000,54345680.10831700,0
1682100000000,1881.62000000,1891.50000000,1877.03000000,1880.05000000,20682.16780000,1682103599999,38967393.68592200,27258,10757.29120000,20267529.08616500,0
1682103600000,1880.05000000,1881.34000000,1836.61000000,1842.70000000,82671.28050000,1682107199999,153069133.87171700,104096,37462.45490000,69351184.01053200,0
1682107200000,1842.69000000,1849.46000000,1825.00000000,1838.00000000,41901.86290000,1682110799999,77108400.23086100,52252,20199.91020000,37170184.12913500,0
1682110800000,1838.00000000,1851.77000000,1831.22000000,1840.89000000,20933.69760000,1682114399999,38571899.38343100,31627,10513.09960000,19373085.27279200,0
1682114400000,1840.90000000,1848.59000000,1833.17000000,1845.10000000,17498.05880000,1682117999999,32225001.64620900,23494,9393.55290000,17300890.68660600,0
1682118000000,1845.10000000,1855.02000000,1842.34000000,1848.78000000,15818.16430000,1682121599999,29249600.64653300,20325,8815.17240000,16300996.06949700,0
1682121600000,1848.77000000,1854.19000000,1846.33000000,1847.33000000,12200.02670000,1682125199999,22571002.93742300,18332,5334.44350000,9869270.98054500,0
1682125200000,1847.32000000,1857.67000000,1846.00000000,1856.00000000,13331.67930000,1682128799999,24682489.75268100,20118,7526.41320000,13935440.65373100,0
1682128800000,1856.01000000,1858.48000000,1851.46000000,1854.84000000,11288.58430000,1682132399999,20938475.64996900,14242,6289.32020000,11665846.11385700,0
1682132400000,1854.84000000,1862.74000000,1852.80000000,1859.73000000,14103.29500000,1682135999999,26205314.93840600,17783,8685.48980000,16137391.17848700,0
1682136000000,1859.73000000,1863.70000000,1857.00000000,1861.07000000,14525.12300000,1682139599999,27021167.18002300,17731,7082.52990000,13177023.01308800,0
1682139600000,1861.07000000,1864.85000000,1858.56000000,1864.85000000,12606.02460000,1682143199999,23461010.56163800,15766,4655.61730000,8664611.39630200,0
1682143200000,1864.84000000,1865.15000000,1852.60000000,1856.46000000,21039.94860000,1682146799999,39064895.16449300,25326,11885.79620000,22062184.01469700,0
1682146800000,1856.46000000,1856.67000000,1848.09000000,1850.80000000,13526.82250000,1682150399999,25046351.80773500,19659,7151.59840000,13236679.76509900,0
1682150400000,1850.80000000,1854.79000000,1845.39000000,1849.21000000,11511.98380000,1682153999999,21311174.10146800,15849,4416.09370000,8174436.07583500,0
1682154000000,1849.20000000,1853.70000000,1848.79000000,1849.78000000,8013.45380000,1682157599999,14836468.67175000,12980,3782.70790000,7003853.66350200,0
1682157600000,1849.77000000,1850.74000000,1841.64000000,1848.77000000,12571.99290000,1682161199999,23227557.33747200,18207,5939.84950000,10975269.93399100,0
1682161200000,1848.77000000,1854.65000000,1848.08000000,1852.09000000,6990.14670000,1682164799999,12939066.87074000,12515,3829.39430000,7088934.67831300,0
1682164800000,1852.10000000,1856.97000000,1851.70000000,1856.30000000,9241.76620000,1682168399999,17140818.69709900,13422,5516.15920000,10230545.99044400,0
1682168400000,1856.29000000,1859.25000000,1845.91000000,1850.22000000,14262.89210000,1682171999999,26407037.19239900,20898,7844.46410000,14520378.00129300,0
1682172000000,1850.23000000,1869.00000000,1849.40000000,1865.34000000,16781.90320000,1682175599999,31206980.01069600,24892,9688.13940000,18015852.36421500,0
1682175600000,1865.34000000,1872.13000000,1859.32000000,1866.81000000,25205.55120000,1682179199999,47013723.01033100,29645,10745.52650000,20043117.89362800,0
1682179200000,1866.81000000,1883.37000000,1865.90000000,1874.96000000,35846.47470000,1682182799999,67243010.05136600,39094,16449.18630000,30852364.41569400,0
1682182800000,1874.96000000,1887.31000000,1873.69000000,1881.60000000,19362.66800000,1682186399999,36441598.97908600,25240,11353.56580000,21370588.53983200,0
1682186400000,1881.60000000,1882.35000000,1871.28000000,1874.19000000,10779.96780000,1682189999999,20228135.76199600,15400,4598.04210000,8626399.07050200,0
1682190000000,1874.19000000,1876.90000000,1871.01000000,1872.04000000,6057.89740000,1682193599999,11352907.14545200,11276,3157.29430000,5917121.25941000,0
1682193600000,1872.05000000,1875.57000000,1869.07000000,1869.33000000,7071.04090000,1682197199999,13243123.99242400,12834,3492.32450000,6540421.11412600,0
1682197200000,1869.34000000,1872.78000000,1864.13000000,1871.68000000,8319.24830000,1682200799999,15538003.78985000,14971,4356.75190000,8136604.63363500,0
1682200800000,1871.69000000,1879.37000000,1870.25000000,1877.43000000,14549.63870000,1682204399999,27287975.41769400,21846,7952.37100000,14913589.95022500,0
1682204400000,1877.43000000,1878.58000000,1873.65000000,1874.16000000,11819.45820000,1682207999999,22171312.28957400,13473,6392.06190000,11989906.65655800,0
1682208000000,1874.17000000,1874.17000000,1846.45000000,1857.31000000,26959.82590000,1682211599999,50171352.07814000,34389,12282.46390000,22849429.30555200,0
1682211600000,1857.31000000,1863.01000000,1850.44000000,1855.46000000,16469.84250000,1682215199999,30583687.15772000,21285,9835.57080000,18260876.85503800,0
1682215200000,1855.47000000,1860.00000000,1851.52000000,1858.79000000,14060.73200000,1682218799999,26102723.39503700,14631,8896.71780000,16517192.95603300,0
1682218800000,1858.80000000,1869.66000000,1857.90000000,1861.80000000,18174.60390000,1682222399999,33856711.91242600,18712,11359.91510000,21157631.54971900,0
1682222400000,1861.80000000,1865.38000000,1861.13000000,1864.32000000,3903.71170000,1682225999999,7274429.05925500,7808,1785.04790000,3326143.30597400,0
1682226000000,1864.33000000,1867.63000000,1859.56000000,1866.99000000,10394.02420000,1682229599999,19379740.57919300,13594,6173.99360000,11512831.84603000,0
1682229600000,1867.00000000,1872.24000000,1865.00000000,1868.32000000,11592.39990000,1682233199999,21657021.88346100,13436,5886.99750000,10997957.96286900,0
1682233200000,1868.32000000,1876.65000000,1864.21000000,1874.30000000,12733.81450000,1682236799999,23826778.59215000,17132,6883.39170000,12880953.43520200,0
1682236800000,1874.29000000,1877.00000000,1870.12000000,1874.40000000,13751.84710000,1682240399999,25775512.22852700,17210,6018.65430000,11280362.44622300,0
1682240400000,1874.40000000,1876.45000000,1868.31000000,1871.24000000,6760.76140000,1682243999999,12657429.58003100,12234,3068.23260000,5744976.71124000,0
1682244000000,1871.25000000,1872.43000000,1863.18000000,1866.91000000,9082.05750000,1682247599999,16963435.41763700,15593,4375.30750000,8172192.05843300,0
1682247600000,1866.90000000,1875.74000000,1864.05000000,1874.45000000,16088.31570000,1682251199999,30087463.58103100,16670,11856.78430000,22175086.80734000,0
1682251200000,1874.45000000,1882.01000000,1872.62000000,1872.89000000,17159.81360000,1682254799999,32218204.28779600,23037,10473.55740000,19666780.87728900,0
1682254800000,1872.89000000,1876.54000000,1869.43000000,1873.26000000,6304.18620000,1682258399999,11807694.97733600,13298,2855.45430000,5348025.86986000,0
1682258400000,1873.27000000,1875.96000000,1860.00000000,1865.66000000,13550.89850000,1682261999999,25319720.18797600,20724,6231.20670000,11645034.30164600,0
1682262000000,1865.67000000,1867.36000000,1852.08000000,1859.31000000,27031.25620000,1682265599999,50262210.20744500,32973,14035.91310000,26097234.44591000,0
1682265600000,1859.32000000,1872.69000000,1847.94000000,1865.38000000,19868.66460000,1682269199999,36980100.77667000,28726,9393.00240000,17485715.15041800,0
1682269200000,1865.39000000,1868.07000000,1856.51000000,1858.59000000,9116.53930000,1682272799999,16977533.46958000,15471,3709.53370000,6908147.98924800,0
1682272800000,1858.59000000,1861.52000000,1836.37000000,1846.77000000,29388.16580000,1682276399999,54352632.68329700,37865,12737.96800000,23556995.37448800,0
1682276400000,1846.76000000,1852.35000000,1844.92000000,1846.49000000,16550.18290000,1682279999999,30586601.97682400,21648,9332.28940000,17244305.81902800,0
1682280000000,1846.49000000,1852.30000000,1838.03000000,1848.89000000,13113.47550000,1682283599999,24204081.01632700,19445,6406.03090000,11824934.71550600,0
1682283600000,1848.88000000,1859.32000000,1847.59000000,1854.66000000,7855.61330000,1682287199999,14547612.50695000,13824,4213.15540000,7803142.84021100,0
1682287200000,1854.67000000,1868.16000000,1848.00000000,1861.72000000,15836.48430000,1682290799999,29441649.22813700,21852,8438.01650000,15687006.69064000,0
1682290800000,1861.72000000,1865.60000000,1859.17000000,1862.00000000,8767.12790000,1682294399999,16328101.90642000,12371,4288.21530000,7986479.31734100,0
1682294400000,1862.01000000,1880.35000000,1850.46000000,1877.09000000,21285.44810000,1682297999999,39713521.45632800,37677,10326.42660000,19281162.34438300,0
1682298000000,1877.09000000,1890.00000000,1869.58000000,1871.83000000,25136.09030000,1682301599999,47287346.07626600,43803,12579.41420000,23667037.91736500,0
1682301600000,1871.84000000,1873.65000000,1864.00000000,1867.78000000,9090.34790000,1682305199999,16994623.76296600,16664,4256.89720000,7958185.35743900,0
1682305200000,1867.78000000,1870.21000000,1859.75000000,1868.12000000,9752.98310000,1682308799999,18198008.57726400,16739,4519.33190000,8432236.64137800,0
1682308800000,1868.12000000,1868.40000000,1861.30000000,1861.44000000,6097.79300000,1682312399999,11371682.03443400,10614,2604.02140000,4856278.36440600,0
1682312400000,1861.43000000,1865.53000000,1855.19000000,1856.19000000,9160.15850000,1682315999999,17042125.33324400,16294,3678.50220000,6844428.85860200,0
1682316000000,1856.20000000,1860.10000000,1841.38000000,1847.49000000,17439.06600000,1682319599999,32284225.91777800,32092,7623.70850000,14113296.03944500,0
1682319600000,1847.50000000,1847.96000000,1827.23000000,1845.69000000,35514.01240000,1682323199999,65348300.24267500,51068,16938.92780000,31166028.04645200,0
1682323200000,1845.70000000,1852.54000000,1831.19000000,1835.52000000,34406.89070000,1682326799999,63353781.23570100,43018,17395.43060000,32035552.76825700,0
1682326800000,1835.52000000,1843.50000000,1834.80000000,1839.12000000,22916.32000000,1682330399999,42170233.48887100,27764,10214.36900000,18794039.94115100,0
1682330400000,1839.13000000,1849.14000000,1839.12000000,1844.80000000,10670.97240000,1682333999999,19678105.22750700,19489,5291.25520000,9757174.09854100,0
1682334000000,1844.79000000,1855.57000000,1844.39000000,1855.26000000,10934.25680000,1682337599999,20225425.14333600,20108,6174.65070000,11422507.52549900,0
1682337600000,1855.26000000,1856.61000000,1846.84000000,1847.90000000,15041.18440000,1682341199999,27862179.47161400,20126,5841.14720000,10816689.76899700,0
1682341200000,1847.90000000,1871.86000000,1846.98000000,1865.10000000,23560.37750000,1682344799999,43876134.28282600,36649,12159.63830000,22639737.41429200,0
1682344800000,1865.10000000,1876.19000000,1843.07000000,1855.24000000,31345.44890000,1682348399999,58288150.10536700,45052,15016.37940000,27926894.91982100,0
1682348400000,1855.23000000,1855.24000000,1830.00000000,1834.17000000,29717.10440000,1682351999999,54681202.37876700,40079,12003.39780000,22097463.28750200,0
1682352000000,1834.18000000,1842.63000000,1811.16000000,1814.31000000,39384.99850000,1682355599999,71977511.48389300,53900,19563.11580000,35750980.19648500,0
1682355600000,1814.32000000,1838.55000000,1806.00000000,1834.29000000,34783.30130000,1682359199999,63451590.00900600,46660,18795.31380000,34301471.65074000,0
1682359200000,1834.29000000,1847.62000000,1827.64000000,1831.61000000,16801.85170000,1682362799999,30853621.33003600,28388,8689.57450000,15958360.91108400,0
1682362800000,1831.61000000,1834.72000000,1828.71000000,1831.33000000,10438.48100000,1682366399999,19118523.87764600,16588,4852.90670000,8887644.27095000,0
1682366400000,1831.32000000,1844.48000000,1828.31000000,1840.17000000,12893.86940000,1682369999999,23696191.24299000,20557,6785.67430000,12468899.49921200,0
1682370000000,1840.17000000,1840.18000000,1827.77000000,1833.01000000,6545.36810000,1682373599999,11998385.77249800,13801,3236.85460000,5932163.96820800,0
1682373600000,1833.00000000,1842.72000000,1832.29000000,1839.07000000,8195.36130000,1682377199999,15057581.47256600,13264,4642.51360000,8529141.75905400,0
1682377200000,1839.07000000,1845.66000000,1838.60000000,1841.84000000,6752.36600000,1682380799999,12440439.31765300,12430,3779.51000000,6962586.84614000,0
1682380800000,1841.84000000,1851.64000000,1838.42000000,1840.91000000,13224.44780000,1682384399999,24387544.22050900,24833,6538.72640000,12059791.68375200,0
1682384400000,1840.90000000,1845.25000000,1832.86000000,1835.27000000,10342.72900000,1682387999999,19024073.14339000,15713,3711.42730000,6826827.89923100,0
1682388000000,1835.27000000,1839.49000000,1831.58000000,1835.00000000,8727.54680000,1682391599999,16017414.17357600,14286,3933.51940000,7218496.48042200,0
1682391600000,1835.00000000,1836.12000000,1827.01000000,1830.23000000,9477.68420000,1682395199999,17362465.04389400,15884,4262.80400000,7808960.70081900,0
1682395200000,1830.22000000,1836.51000000,1827.86000000,1832.60000000,6506.01590000,1682398799999,11918361.35922500,12268,3053.73800000,5594350.24182400,0
1682398800000,1832.59000000,1833.30000000,1821.95000000,1830.49000000,18959.79580000,1682402399999,34653803.29131900,21905,10486.03270000,19169003.60273100,0
1682402400000,1830.49000000,1830.96000000,1822.68000000,1823.12000000,7452.64580000,1682405999999,13628760.43808300,17065,3763.10410000,6881838.60092000,0
1682406000000,1823.13000000,1827.51000000,1812.28000000,1815.63000000,27664.31500000,1682409599999,50294528.77479100,32575,15777.98540000,28680364.95921600,0
1682409600000,1815.63000000,1824.86000000,1805.65000000,1824.36000000,36083.47730000,1682413199999,65478612.94286800,40367,19779.08190000,35892269.26095100,0
1682413200000,1824.37000000,1825.00000000,1812.00000000,1814.99000000,13010.85170000,1682416799999,23649766.59624300,19438,6209.46970000,11286449.49475800,0
1682416800000,1815.00000000,1818.17000000,1813.22000000,1815.40000000,11602.18170000,1682420399999,21065312.92935700,17901,5310.80520000,9642153.22507700,0
1682420400000,1815.40000000,1829.56000000,1813.95000000,1826.03000000,21864.86290000,1682423999999,39857545.99772700,28384,12459.04070000,22714961.31345000,0
1682424000000,1826.03000000,1831.00000000,1821.43000000,1824.81000000,11173.01520000,1682427599999,20398281.53344800,18934,5925.34390000,10818467.59390800,0
1682427600000,1824.81000000,1833.32000000,1818.77000000,1821.72000000,23654.98510000,1682431199999,43193269.63230900,28586,11128.34520000,20317279.90543100,0
1682431200000,1821.71000000,1826.42000000,1801.66000000,1812.09000000,31874.72380000,1682434799999,57781809.16501900,42488,16240.03930000,29437428.74143600,0
1682434800000,1812.08000000,1823.20000000,1808.93000000,1814.99000000,23576.45680000,1682438399999,42820676.32361900,32415,11236.67860000,20409205.91319600,0
1682438400000,1815.00000000,1824.67000000,1812.62000000,1824.66000000,24871.19070000,1682441999999,45268196.48698400,25035,14237.66760000,25910702.05257500,0
1682442000000,1824.66000000,1842.16000000,1816.32000000,1839.47000000,28629.55850000,1682445599999,52353337.30409600,41584,15270.37230000,27924667.19117600,0
1682445600000,1839.46000000,1847.61000000,1833.24000000,1833.85000000,21544.84740000,1682449199999,39654765.97857800,31883,10758.08700000,19802544.52164200,0
1682449200000,1833.86000000,1842.17000000,1829.28000000,1837.66000000,9966.33790000,1682452799999,18285808.47583800,18691,5015.25060000,9202934.75769700,0
1682452800000,1837.66000000,1864.31000000,1837.04000000,1860.28000000,29609.25480000,1682456399999,54942475.40798200,48420,16342.12910000,30319473.06541200,0
